model,window_id,target_date,step_ahead,actual_close,pred_close,pred_q10,pred_q90
lag-llama,11,2026-01-05,15,51832.80078125,39623.402,36684.10078125,43038.915234375
lag-llama,11,2026-01-06,16,52518.078125,39373.42,36500.91171875,41998.565625
lag-llama,11,2026-01-07,17,51961.98046875,39583.477,37210.365234375,42029.726953125006
lag-llama,11,2026-01-08,18,51117.26171875,39643.438,36952.921484375,42577.0
lag-llama,11,2026-01-09,19,51939.890625,39360.137,36636.98125,41952.219140625
lag-llama,11,2026-01-13,20,53549.16015625,39240.234,36416.514453125,41643.19296875
lag-llama,12,2025-12-25,1,50407.7890625,46388.914,40158.633203125,54139.86484375
lag-llama,12,2025-12-26,2,50750.390625,42674.88,36428.7734375,48691.42460937502
lag-llama,12,2025-12-29,3,50526.921875,41579.715,37442.0359375,46333.803515625
lag-llama,12,2025-12-30,4,50339.48046875,41070.97,38248.3859375,43506.750390625
lag-llama,12,2026-01-05,5,51832.80078125,41144.96,38268.833984375,43511.45078125
lag-llama,12,2026-01-06,6,52518.078125,40424.004,38085.69765625,43042.630078125
lag-llama,12,2026-01-07,7,51961.98046875,40250.816,38169.7390625,42411.716796875
lag-llama,12,2026-01-08,8,51117.26171875,40513.85,38191.5703125,42519.072265625
lag-llama,12,2026-01-09,9,51939.890625,40150.85,37314.99296875,42752.114453125
lag-llama,12,2026-01-13,10,53549.16015625,40191.695,37487.919140625,42163.15234375
lag-llama,12,2026-01-14,11,54341.23046875,40081.58,37553.627734375,42101.042578125
lag-llama,12,2026-01-15,12,54110.5,40108.457,37961.7484375,42778.038671875
lag-llama,12,2026-01-16,13,53936.171875,40313.02,38466.2515625,42384.059375
lag-llama,12,2026-01-19,14,53583.5703125,39666.95,37358.557421875,41401.964453125
lag-llama,12,2026-01-20,15,52991.1015625,39695.0,37637.181640625,41687.517578125
lag-llama,12,2026-01-21,16,52774.640625,39857.46,37488.983203125,42039.19765625
lag-llama,12,2026-01-22,17,53688.890625,39341.543,37338.760546875,41213.29453125
lag-llama,12,2026-01-23,18,53846.87109375,39445.082,37204.12734375,41476.390234375
lag-llama,12,2026-01-26,19,52885.25,39553.46,37308.72890625,41704.876171875
lag-llama,12,2026-01-27,20,53333.5390625,39197.01,37291.64609375,41008.461718750004
lag-llama,13,2026-01-14,1,54341.23046875,53376.926,47889.489453125,58092.953125
lag-llama,13,2026-01-15,2,54110.5,53362.24,43506.06953125,62203.73515625001
lag-llama,13,2026-01-16,3,53936.171875,50265.324,40733.3140625,60617.1984375
lag-llama,13,2026-01-19,4,53583.5703125,45479.254,36517.121875,58206.79296875
lag-llama,13,2026-01-20,5,52991.1015625,45384.203,38793.415234375,62360.79453125001
lag-llama,13,2026-01-21,6,52774.640625,43760.664,38823.4078125,52169.041406250006
lag-llama,13,2026-01-22,7,53688.890625,43887.81,38072.4890625,51340.68593750002
lag-llama,13,2026-01-23,8,53846.87109375,41185.09,38537.490625,46507.61875000003
lag-llama,13,2026-01-26,9,52885.25,42135.676,38932.925,46383.22265625003
lag-llama,13,2026-01-27,10,53333.5390625,41867.656,38919.810546875,43363.33515625002
lag-llama,13,2026-01-28,11,53358.7109375,41193.152,38557.055078125,43043.817187500004
lag-llama,13,2026-01-29,12,53375.6015625,41247.11,38741.641015625,43763.648828125006
lag-llama,13,2026-01-30,13,53322.8515625,41166.004,38478.626171875,42908.397265625
lag-llama,13,2026-02-02,14,52655.1796875,41090.63,38700.550390625,42599.69765625
lag-llama,13,2026-02-03,15,54720.66015625,40562.734,38415.379296875,42511.080078125
lag-llama,13,2026-02-04,16,54293.359375,40549.105,38246.0234375,43020.1515625
lag-llama,13,2026-02-05,17,53818.0390625,40370.55,38638.863671875,42440.4140625
lag-llama,13,2026-02-06,18,54253.6796875,40307.96,38154.89375,42549.68984375
lag-llama,13,2026-02-09,19,56363.94140625,40381.71,38691.742578125,41950.841015625
lag-llama,13,2026-02-10,20,57650.5390625,40134.14,38210.1296875,41985.908984375004
lag-llama,14,2026-01-28,1,53358.7109375,55715.926,53105.09140625,58378.6953125
lag-llama,14,2026-01-29,2,53375.6015625,56451.01,48450.49765625,64077.955078125
lag-llama,14,2026-01-30,3,53322.8515625,58353.875,42886.473046875,72133.75234375
lag-llama,14,2026-02-02,4,52655.1796875,54086.54,38067.184375,80531.34531250002
lag-llama,14,2026-02-03,5,54720.66015625,54915.227,37628.04921875,81388.26875000006
lag-llama,14,2026-02-04,6,54293.359375,50513.13,37291.114453125,72246.32656250002
lag-llama,14,2026-02-05,7,53818.0390625,50009.19,37019.01015625,71902.90703125001
lag-llama,14,2026-02-06,8,54253.6796875,47167.66,37687.13984375,62908.931250000016
lag-llama,14,2026-02-09,9,56363.94140625,45907.426,39270.54765625,58134.880078125
lag-llama,14,2026-02-10,10,57650.5390625,46165.023,39548.599609375,53514.85742187506
lag-llama,14,2026-02-12,11,57639.83984375,46308.465,38161.47109375,49542.66835937502
lag-llama,14,2026-02-13,12,56941.96875,44946.535,39416.021484375,50590.81367187506
lag-llama,14,2026-02-16,13,56806.41015625,44398.914,39074.32890625,49112.121875000004
lag-llama,14,2026-02-17,14,56566.48828125,44869.863,38792.4265625,48972.555078125006
lag-llama,14,2026-02-18,15,57143.83984375,42770.656,38271.039453125,47522.450390625
lag-llama,14,2026-02-19,16,57467.828125,42924.387,37595.950390625,48086.50390625001
lag-llama,14,2026-02-20,17,56825.69921875,41697.195,37928.2984375,45687.733984375
lag-llama,14,2026-02-24,18,57321.08984375,43209.594,38803.93125,49616.602734375
lag-llama,14,2026-02-25,19,58583.12109375,43525.555,37825.415234375,49878.301171875006
lag-llama,14,2026-02-26,20,58753.390625,44137.137,38357.769921875,49413.21992187501
lag-llama,15,2026-02-12,1,57639.83984375,62034.88,57568.453125,65869.73046875
