model,window_id,target_date,step_ahead,actual_close,pred_close,pred_q10,pred_q90
lag-llama,8,2025-11-10,13,6832.43017578125,5904.2764,5701.853662109375,6114.169580078125
lag-llama,8,2025-11-11,14,6846.60986328125,5895.5986,5624.341259765625,6159.923291015625
lag-llama,8,2025-11-12,15,6850.919921875,5888.7505,5666.40458984375,6073.495263671875
lag-llama,8,2025-11-13,16,6737.490234375,5870.2827,5641.7123046875,6074.5953125
lag-llama,8,2025-11-14,17,6734.10986328125,5863.096,5619.526025390625,6090.0673828125
lag-llama,8,2025-11-17,18,6672.41015625,5845.19,5663.957568359375,6043.81904296875
lag-llama,8,2025-11-18,19,6617.31982421875,5856.494,5638.962109375,6082.76806640625
lag-llama,8,2025-11-19,20,6642.16015625,5860.83,5586.34228515625,6140.134716796875
lag-llama,9,2025-11-06,1,6720.31982421875,6280.572,6001.033056640625,6555.063720703125
lag-llama,9,2025-11-07,2,6728.7998046875,6107.899,5853.518017578125,6357.553466796875
lag-llama,9,2025-11-10,3,6832.43017578125,6012.5737,5780.905712890625,6221.701025390625
lag-llama,9,2025-11-11,4,6846.60986328125,5975.3926,5761.5099609375,6170.6060546875
lag-llama,9,2025-11-12,5,6850.919921875,5981.338,5777.00244140625,6166.239111328126
lag-llama,9,2025-11-13,6,6737.490234375,6009.482,5806.28662109375,6256.750048828126
lag-llama,9,2025-11-14,7,6734.10986328125,5986.5386,5751.6392578125,6187.81416015625
lag-llama,9,2025-11-17,8,6672.41015625,5976.58,5694.21904296875,6232.5978515625
lag-llama,9,2025-11-18,9,6617.31982421875,5950.8,5759.941943359375,6138.7765625
lag-llama,9,2025-11-19,10,6642.16015625,5972.0957,5785.75966796875,6149.241943359375
lag-llama,9,2025-11-20,11,6538.759765625,5944.8296,5673.452783203125,6199.034521484375
lag-llama,9,2025-11-21,12,6602.990234375,5944.785,5660.992822265625,6182.26904296875
lag-llama,9,2025-11-24,13,6705.1201171875,5904.402,5689.206787109375,6102.140283203125
lag-llama,9,2025-11-25,14,6765.8798828125,5922.2227,5674.87666015625,6147.346826171875
lag-llama,9,2025-11-26,15,6812.60986328125,5938.235,5694.890771484375,6213.744189453125
lag-llama,9,2025-11-28,16,6849.08984375,5904.911,5636.336669921875,6095.779052734375
lag-llama,9,2025-12-01,17,6812.6298828125,5901.159,5676.7064453125,6108.075537109375
lag-llama,9,2025-12-02,18,6829.3701171875,5867.767,5641.839453125,6100.016552734375
lag-llama,9,2025-12-03,19,6849.72021484375,5842.435,5629.54443359375,6044.691943359376
lag-llama,9,2025-12-04,20,6857.1201171875,5838.6655,5571.76796875,6145.473583984375
lag-llama,10,2025-11-20,1,6538.759765625,6270.7764,6049.94580078125,6488.571240234375
lag-llama,10,2025-11-21,2,6602.990234375,6112.523,5882.525146484375,6361.52685546875
lag-llama,10,2025-11-24,3,6705.1201171875,6063.08,5827.392041015625,6263.599267578125
lag-llama,10,2025-11-25,4,6765.8798828125,6052.0083,5821.04306640625,6298.9529296875
lag-llama,10,2025-11-26,5,6812.60986328125,6025.3633,5798.164404296875,6243.103613281251
lag-llama,10,2025-11-28,6,6849.08984375,5995.8057,5770.650732421875,6203.192138671875
lag-llama,10,2025-12-01,7,6812.6298828125,6000.574,5748.727392578125,6206.419970703125
lag-llama,10,2025-12-02,8,6829.3701171875,5979.563,5790.124365234375,6222.369384765625
lag-llama,10,2025-12-03,9,6849.72021484375,5953.628,5741.9935546875,6150.483447265625
lag-llama,10,2025-12-04,10,6857.1201171875,5922.0,5668.5990234375,6156.691357421875
lag-llama,10,2025-12-05,11,6870.39990234375,5912.846,5683.8203125,6125.75888671875
lag-llama,10,2025-12-08,12,6846.509765625,5946.3477,5760.97939453125,6152.010205078125
lag-llama,10,2025-12-09,13,6840.509765625,5989.64,5791.099462890625,6163.810888671875
lag-llama,10,2025-12-10,14,6886.68017578125,5911.5454,5701.39306640625,6127.839013671875
lag-llama,10,2025-12-11,15,6901.0,5902.344,5676.784814453125,6147.119384765625
lag-llama,10,2025-12-12,16,6827.41015625,5906.868,5720.8052734375,6070.677001953125
lag-llama,10,2025-12-15,17,6816.509765625,5888.379,5691.7248046875,6106.397509765625
lag-llama,10,2025-12-16,18,6800.259765625,5914.39,5705.139453125,6128.69921875
lag-llama,10,2025-12-17,19,6721.43017578125,5896.697,5705.760107421875,6114.300634765625
lag-llama,10,2025-12-18,20,6774.759765625,5881.565,5655.00537109375,6105.314453125
lag-llama,11,2025-12-05,1,6870.39990234375,6405.8936,6125.9876953125,6645.104638671875
lag-llama,11,2025-12-08,2,6846.509765625,6185.2095,5961.452880859375,6400.3349609375
lag-llama,11,2025-12-09,3,6840.509765625,6096.178,5886.455322265625,6291.31953125
lag-llama,11,2025-12-10,4,6886.68017578125,6058.364,5851.559814453125,6268.21884765625
lag-llama,11,2025-12-11,5,6901.0,6048.3174,5847.709228515625,6234.791845703126
lag-llama,11,2025-12-12,6,6827.41015625,6030.459,5838.120166015625,6217.04501953125
lag-llama,11,2025-12-15,7,6816.509765625,6047.4033,5838.3474609375,6235.088232421875
